Time-stamp,Atmospheric pressure (Bar),Accel_x,Accel_y,Accel_z,Temperature (°C),Unnamed:6,Unnamed:7
-26801.749416,nan,nan,-0.416,0.544,0.899,nan,nan
-26801.768851,nan,nan,-0.408,0.52,0.887,nan,nan
-26801.788285,nan,nan,-0.353,0.496,0.858,nan,nan
-26801.80772,nan,nan,-0.325,0.512,0.814,nan,nan
-26801.827154,nan,nan,-0.314,0.569,0.785,nan,nan
-26801.846589,nan,nan,-0.278,0.56,0.785,nan,nan
-26801.866023,nan,nan,-0.274,0.504,0.785,nan,nan
-26801.885458,nan,nan,-0.337,0.488,0.846,nan,nan
-26801.904893,nan,nan,-0.349,0.504,0.83,nan,nan
-26801.924327,nan,nan,-0.318,0.52,0.838,nan,nan
-26801.943762,nan,nan,-0.373,0.532,0.806,nan,nan
-26801.963196,nan,nan,-0.389,0.577,0.887,nan,nan
-26801.982631,nan,nan,-0.385,0.577,0.862,nan,nan
-26802.002065,nan,nan,-0.416,0.593,0.887,nan,nan
-26802.0215,nan,nan,-0.432,0.565,0.87,nan,nan
-26802.040935,nan,nan,-0.361,0.556,0.846,nan,nan
-26802.060369,nan,nan,-0.278,0.552,0.81,nan,nan
-26802.079804,nan,nan,-0.278,0.512,0.802,nan,nan
-26802.099238,nan,nan,-0.302,0.44,0.838,nan,nan
-26802.118673,nan,nan,-0.314,0.456,0.838,nan,nan
-26802.138107,nan,nan,-0.31,0.504,0.838,nan,nan
-26802.157542,nan,nan,-0.321,0.56,0.838,nan,nan
-26802.176977,nan,nan,-0.325,0.645,0.85,nan,nan
-26802.196411,nan,nan,-0.337,0.577,0.834,nan,nan
-26802.215846,nan,nan,-0.286,0.48,0.846,nan,nan
-26802.23528,nan,nan,-0.302,0.5,0.802,nan,nan
-26802.254715,nan,nan,-0.373,0.536,0.895,nan,nan
-26802.274149,nan,nan,-0.235,0.621,0.972,nan,nan
-26802.293584,nan,nan,-0.172,0.621,0.911,nan,nan
-26802.313019,nan,nan,-0.207,0.633,0.858,nan,nan
-26802.332453,nan,nan,-0.341,0.637,0.777,nan,nan
-26802.351888,nan,nan,-0.333,0.698,0.891,nan,nan
-26802.371322,nan,nan,-0.27,0.738,0.891,nan,nan
-26802.390757,nan,nan,0.187,0.532,1.012,nan,nan
-26802.410191,nan,nan,-0.211,0.435,0.846,nan,nan
-26802.429626,nan,nan,-0.223,0.262,0.785,nan,nan
-26802.449061,nan,nan,-0.223,0.399,0.968,nan,nan
-26802.468495,nan,nan,-0.037,0.419,1.049,nan,nan
-26802.48793,nan,nan,-0.053,0.266,0.883,nan,nan
-26802.507364,nan,nan,0.01,0.435,0.988,nan,nan
-26802.526799,nan,nan,0.037,0.532,0.992,nan,nan
-26802.546233,nan,nan,-0.022,0.613,0.907,nan,nan
-26802.565668,nan,nan,0.037,0.685,1.097,nan,nan
-26802.585103,nan,nan,0.278,0.899,1.061,nan,nan
-26802.604537,nan,nan,0.105,0.492,0.652,nan,nan
-26802.623972,nan,nan,-0.132,0.613,0.348,nan,nan
-26802.643406,nan,nan,-0.337,0.722,0.368,nan,nan
-26802.662841,nan,nan,-0.393,0.786,0.352,nan,nan
-26802.682275,nan,nan,-0.105,0.762,0.421,nan,nan
-26802.70171,nan,nan,0.065,0.77,0.563,nan,nan
-26802.721145,nan,nan,0.093,0.766,0.652,nan,nan
-26802.740579,nan,nan,-0.112,0.649,0.587,nan,nan
-26802.760014,nan,nan,-0.164,0.593,0.551,nan,nan
-26802.779448,nan,nan,0.01,0.71,0.846,nan,nan
-26802.798883,nan,nan,-0.373,0.609,0.64,nan,nan
-26802.818317,nan,nan,-0.302,1.036,0.745,nan,nan
-26802.837752,nan,nan,-0.156,0.891,1.012,nan,nan
-26802.857187,nan,nan,-0.136,0.859,0.947,nan,nan
-26802.876621,nan,nan,-0.14,0.798,0.919,nan,nan
-26802.896056,nan,nan,-0.057,0.734,1.036,nan,nan
-26802.91549,nan,nan,-0.006,0.637,1.024,nan,nan
-26802.934925,nan,nan,0.085,0.593,0.968,nan,nan
-26802.954359,nan,nan,0.105,0.653,0.789,nan,nan
-26802.973794,nan,nan,0.302,1.419,-0.053,nan,nan
-26802.993229,nan,nan,0.353,0.714,0.385,nan,nan
-26803.012663,nan,nan,0.12,0.847,0.486,nan,nan
-26803.032098,nan,nan,-0.002,0.714,0.615,nan,nan
-26803.051532,nan,nan,0.112,0.706,0.656,nan,nan
-26803.070967,nan,nan,0.239,0.706,0.518,nan,nan
-26803.090401,nan,nan,0.314,0.677,0.393,nan,nan
-26803.109836,nan,nan,0.436,0.762,0.304,nan,nan
-26803.129271,nan,nan,0.59,0.766,0.563,nan,nan
-26803.148705,nan,nan,0.515,0.617,0.482,nan,nan
-26803.16814,nan,nan,0.704,0.766,0.393,nan,nan
-26803.187574,nan,nan,0.566,0.77,0.344,nan,nan
-26803.207009,nan,nan,0.609,0.681,0.368,nan,nan
-26803.226443,nan,nan,0.598,0.706,0.336,nan,nan
-26803.245878,nan,nan,0.511,0.778,0.308,nan,nan
-26803.265312,nan,nan,0.507,0.79,0.275,nan,nan
-26803.284747,nan,nan,0.645,0.698,0.13,nan,nan
-26803.304182,nan,nan,0.669,0.802,-0.158,nan,nan
-26803.323616,nan,nan,0.499,0.762,0.417,nan,nan
-26803.343051,nan,nan,0.341,0.895,0.247,nan,nan
-26803.362485,nan,nan,0.053,0.726,0.053,nan,nan
-26803.38192,nan,nan,0.349,0.778,-0.085,nan,nan
-26803.401354,nan,nan,0.416,0.911,-0.162,nan,nan
-26803.420789,nan,nan,0.27,0.746,-0.206,nan,nan
-26803.440224,nan,nan,0.195,0.722,-0.211,nan,nan
-26803.459658,nan,nan,0.499,0.847,0.036,nan,nan
-26803.479093,nan,nan,0.306,0.927,0.085,nan,nan
-26803.498527,nan,nan,0.195,1.234,0.004,nan,nan
-26803.517962,nan,nan,0.467,0.956,-0.312,nan,nan
-26803.537396,nan,nan,0.633,0.875,-0.093,nan,nan
-26803.556831,nan,nan,0.353,0.871,-0.093,nan,nan
-26803.576266,nan,nan,0.42,0.895,-0.162,nan,nan
-26803.5957,nan,nan,0.412,0.806,-0.255,nan,nan
-26803.615135,nan,nan,0.282,0.778,-0.36,nan,nan
-26803.634569,nan,nan,0.168,0.81,-0.344,nan,nan
-26803.654004,nan,nan,0.203,0.827,-0.202,nan,nan
-26803.673438,nan,nan,0.282,0.887,-0.061,nan,nan
-26803.692873,nan,nan,0.262,0.903,-0.113,nan,nan
-26803.712308,nan,nan,0.179,0.919,-0.198,nan,nan
-26803.731742,nan,nan,0.211,0.907,-0.206,nan,nan
-26803.751177,nan,nan,0.274,0.903,-0.194,nan,nan
-26803.770611,nan,nan,0.31,0.927,-0.166,nan,nan
-26803.790046,nan,nan,0.262,0.94,-0.158,nan,nan
-26803.80948,nan,nan,0.195,0.911,-0.202,nan,nan
-26803.828915,nan,nan,0.25,0.867,-0.239,nan,nan
-26803.84835,nan,nan,0.306,0.835,-0.287,nan,nan
-26803.867784,nan,nan,0.29,0.823,-0.364,nan,nan
-26803.887219,nan,nan,0.27,0.81,-0.372,nan,nan
-26803.906653,nan,nan,0.262,0.835,-0.324,nan,nan
-26803.926088,nan,nan,0.282,0.831,-0.304,nan,nan
-26803.945522,nan,nan,0.286,0.827,-0.344,nan,nan
-26803.964957,nan,nan,0.302,0.823,-0.372,nan,nan
-26803.984392,nan,nan,0.278,0.798,-0.401,nan,nan
-26804.003826,nan,nan,0.274,0.786,-0.401,nan,nan
-26804.023261,nan,nan,0.278,0.782,-0.368,nan,nan
-26804.042695,nan,nan,0.282,0.786,-0.377,nan,nan
-26804.06213,nan,nan,0.254,0.786,-0.393,nan,nan
-26804.081564,nan,nan,0.25,0.782,-0.409,nan,nan
-26804.100999,nan,nan,0.266,0.786,-0.389,nan,nan
-26804.120434,nan,nan,0.286,0.806,-0.36,nan,nan
-26804.139868,nan,nan,0.282,0.819,-0.34,nan,nan
-26804.159303,nan,nan,0.274,0.806,-0.385,nan,nan
-26804.178737,nan,nan,0.274,0.794,-0.401,nan,nan
-26804.198172,nan,nan,0.27,0.802,-0.381,nan,nan
-26804.217606,nan,nan,0.282,0.798,-0.356,nan,nan
-26804.237041,nan,nan,0.278,0.81,-0.356,nan,nan
-26804.256476,nan,nan,0.266,0.819,-0.36,nan,nan
-26804.27591,nan,nan,0.282,0.806,-0.368,nan,nan
-26804.295345,nan,nan,0.29,0.798,-0.389,nan,nan
-26804.314779,nan,nan,0.31,0.794,-0.417,nan,nan
-26804.334214,nan,nan,0.286,0.806,-0.381,nan,nan
-26804.353648,nan,nan,0.258,0.823,-0.336,nan,nan
-26804.373083,nan,nan,0.247,0.806,-0.348,nan,nan
-26804.392518,nan,nan,0.258,0.778,-0.393,nan,nan
-26804.411952,nan,nan,0.302,0.774,-0.425,nan,nan
-26804.431387,nan,nan,0.286,0.79,-0.409,nan,nan
-26804.450821,nan,nan,0.306,0.766,-0.372,nan,nan
-26804.470256,nan,nan,0.243,0.79,-0.421,nan,nan
-26804.48969,nan,nan,0.302,0.81,-0.393,nan,nan
-26804.509125,nan,nan,0.318,0.802,-0.364,nan,nan
-26804.52856,nan,nan,0.286,0.806,-0.385,nan,nan
-26804.547994,nan,nan,0.278,0.802,-0.352,nan,nan
-26804.567429,nan,nan,0.286,0.782,-0.385,nan,nan
-26804.586863,nan,nan,0.27,0.77,-0.425,nan,nan
-26804.606298,nan,nan,0.258,0.766,-0.417,nan,nan
-26804.625732,nan,nan,0.282,0.77,-0.393,nan,nan
-26804.645167,nan,nan,0.333,0.778,-0.401,nan,nan
-26804.664602,nan,nan,0.298,0.778,-0.433,nan,nan
-26804.684036,nan,nan,0.298,0.786,-0.409,nan,nan
-26804.703471,nan,nan,0.29,0.802,-0.393,nan,nan
-26804.722905,nan,nan,0.274,0.782,-0.372,nan,nan
-26804.74234,nan,nan,0.282,0.782,-0.368,nan,nan
-26804.761774,nan,nan,0.298,0.806,-0.377,nan,nan
-26804.781209,nan,nan,0.286,0.81,-0.381,nan,nan
-26804.800644,nan,nan,0.278,0.806,-0.381,nan,nan
-26804.820078,nan,nan,0.29,0.786,-0.372,nan,nan
-26804.839513,nan,nan,0.29,0.77,-0.401,nan,nan
-26804.858947,nan,nan,0.207,0.597,-0.466,nan,nan
-26804.878382,nan,nan,0.254,0.766,-0.466,nan,nan
-26804.897816,nan,nan,0.325,0.831,-0.336,nan,nan
-26804.917251,nan,nan,0.337,0.859,-0.332,nan,nan
-26804.936686,nan,nan,0.329,0.794,-0.356,nan,nan
-26804.95612,nan,nan,0.262,0.75,-0.417,nan,nan
-26804.975555,nan,nan,0.258,0.758,-0.409,nan,nan
-26804.994989,nan,nan,0.282,0.778,-0.393,nan,nan
-26805.014424,nan,nan,0.29,0.778,-0.393,nan,nan
-26805.033858,nan,nan,0.333,0.79,-0.401,nan,nan
-26805.053293,nan,nan,0.318,0.823,-0.397,nan,nan
-26805.072728,nan,nan,0.298,0.754,-0.466,nan,nan
-26805.092162,nan,nan,0.27,0.742,-0.441,nan,nan
-26805.111597,nan,nan,0.274,0.746,-0.377,nan,nan
-26805.131031,nan,nan,0.282,0.754,-0.401,nan,nan
-26805.150466,nan,nan,0.318,0.766,-0.405,nan,nan
-26805.1699,nan,nan,0.329,0.774,-0.421,nan,nan
-26805.189335,nan,nan,0.329,0.786,-0.425,nan,nan
-26805.20877,nan,nan,0.325,0.79,-0.425,nan,nan
-26805.228204,nan,nan,0.321,0.81,-0.425,nan,nan
-26805.247639,nan,nan,0.318,0.806,-0.405,nan,nan
-26805.267073,nan,nan,0.306,0.77,-0.401,nan,nan
-26805.286508,nan,nan,0.278,0.742,-0.409,nan,nan
-26805.305942,nan,nan,0.286,0.734,-0.425,nan,nan
-26805.325377,nan,nan,0.306,0.766,-0.433,nan,nan
-26805.344812,nan,nan,0.325,0.754,-0.433,nan,nan
-26805.364246,nan,nan,0.318,0.742,-0.441,nan,nan
-26805.383681,nan,nan,0.31,0.77,-0.429,nan,nan
-26805.403115,nan,nan,0.318,0.778,-0.409,nan,nan
-26805.42255,nan,nan,0.314,0.762,-0.433,nan,nan
-26805.441984,nan,nan,0.302,0.738,-0.433,nan,nan
-26805.461419,nan,nan,0.302,0.762,-0.417,nan,nan
-26805.480854,nan,nan,0.306,0.77,-0.405,nan,nan
-26805.500288,nan,nan,0.282,0.77,-0.405,nan,nan
-26805.519723,nan,nan,0.29,0.762,-0.405,nan,nan
-26805.539157,nan,nan,0.314,0.762,-0.409,nan,nan
-26805.558592,nan,nan,0.333,0.77,-0.449,nan,nan
-26805.578026,nan,nan,0.325,0.77,-0.445,nan,nan
-26805.597461,nan,nan,0.302,0.766,-0.409,nan,nan
-26805.616896,nan,nan,0.302,0.774,-0.389,nan,nan
-26805.63633,nan,nan,0.321,0.75,-0.437,nan,nan
-26805.655765,nan,nan,0.31,0.73,-0.474,nan,nan
-26805.675199,nan,nan,0.31,0.742,-0.445,nan,nan
-26805.694634,nan,nan,0.31,0.762,-0.425,nan,nan
-26805.714068,nan,nan,0.31,0.766,-0.389,nan,nan
-26805.733503,nan,nan,0.333,0.746,-0.417,nan,nan
-26805.752938,nan,nan,0.341,0.815,-0.445,nan,nan
-26805.772372,nan,nan,0.318,0.806,-0.405,nan,nan
-26805.791807,nan,nan,0.254,0.625,-0.457,nan,nan
-26805.811241,nan,nan,0.247,0.617,-0.502,nan,nan
-26805.830676,nan,nan,0.318,0.706,-0.478,nan,nan
-26805.85011,nan,nan,0.381,0.762,-0.466,nan,nan
-26805.869545,nan,nan,0.408,0.766,-0.47,nan,nan
-26805.888979,nan,nan,0.373,0.766,-0.453,nan,nan
-26805.908414,nan,nan,0.345,0.758,-0.449,nan,nan
-26805.927849,nan,nan,0.345,0.815,-0.401,nan,nan
-26805.947283,nan,nan,0.361,0.831,-0.312,nan,nan
-26805.966718,nan,nan,0.321,0.694,-0.421,nan,nan
-26805.986152,nan,nan,0.278,0.637,-0.522,nan,nan
-26806.005587,nan,nan,0.31,0.661,-0.514,nan,nan
-26806.025021,nan,nan,0.341,0.718,-0.502,nan,nan
-26806.044456,nan,nan,0.4,0.762,-0.486,nan,nan
-26806.063891,nan,nan,0.412,0.806,-0.486,nan,nan
-26806.083325,nan,nan,0.321,0.758,-0.47,nan,nan
-26806.10276,nan,nan,0.254,0.661,-0.356,nan,nan
-26806.122194,nan,nan,0.294,0.71,-0.304,nan,nan
-26806.141629,nan,nan,0.321,0.702,-0.429,nan,nan
-26806.161063,nan,nan,0.357,0.738,-0.53,nan,nan
-26806.180498,nan,nan,0.337,0.669,-0.571,nan,nan
-26806.199933,nan,nan,0.408,0.714,-0.53,nan,nan
-26806.219367,nan,nan,0.369,0.762,-0.441,nan,nan
-26806.238802,nan,nan,0.365,0.843,-0.332,nan,nan
-26806.258236,nan,nan,0.404,0.855,-0.304,nan,nan
-26806.277671,nan,nan,0.31,0.71,-0.409,nan,nan
-26806.297105,nan,nan,0.298,0.665,-0.421,nan,nan
-26806.31654,nan,nan,0.302,0.754,-0.356,nan,nan
-26806.335975,nan,nan,0.286,0.859,-0.348,nan,nan
-26806.355409,nan,nan,0.404,0.944,-0.275,nan,nan
-26806.374844,nan,nan,0.393,0.867,-0.328,nan,nan
-26806.394278,nan,nan,0.235,0.524,-0.514,nan,nan
-26806.413713,nan,nan,0.195,0.46,-0.636,nan,nan
-26806.433147,nan,nan,0.389,0.738,-0.417,nan,nan
-26806.452582,nan,nan,0.377,0.843,-0.381,nan,nan
-26806.472017,nan,nan,0.341,0.831,-0.397,nan,nan
-26806.491451,nan,nan,0.381,0.871,-0.332,nan,nan
-26806.510886,nan,nan,0.381,0.823,-0.348,nan,nan
-26806.53032,nan,nan,0.298,0.698,-0.425,nan,nan
-26806.549755,nan,nan,0.306,0.702,-0.389,nan,nan
-26806.569189,nan,nan,0.302,0.738,-0.393,nan,nan
-26806.588624,nan,nan,0.333,0.782,-0.425,nan,nan
-26806.608059,nan,nan,0.337,0.819,-0.441,nan,nan
-26806.627493,nan,nan,0.333,0.75,-0.445,nan,nan
-26806.646928,nan,nan,0.456,0.677,-0.518,nan,nan
-26806.666362,nan,nan,0.393,0.621,-0.547,nan,nan
-26806.685797,nan,nan,0.282,0.673,-0.559,nan,nan
-26806.705231,nan,nan,0.369,0.794,-0.405,nan,nan
-26806.724666,nan,nan,0.341,0.879,-0.324,nan,nan
-26806.744101,nan,nan,0.341,0.843,-0.34,nan,nan
-26806.763535,nan,nan,0.353,0.613,-0.514,nan,nan
-26806.78297,nan,nan,0.27,0.726,-0.49,nan,nan
-26806.802404,nan,nan,0.27,0.734,-0.389,nan,nan
-26806.821839,nan,nan,0.239,0.754,-0.385,nan,nan
-26806.841273,nan,nan,0.318,0.835,-0.401,nan,nan
-26806.860708,nan,nan,0.349,0.843,-0.324,nan,nan
-26806.880143,nan,nan,0.302,0.806,-0.364,nan,nan
-26806.899577,nan,nan,0.266,0.75,-0.372,nan,nan
-26806.919012,nan,nan,0.258,0.718,-0.381,nan,nan
-26806.938446,nan,nan,0.258,0.706,-0.417,nan,nan
-26806.957881,nan,nan,0.298,0.762,-0.445,nan,nan
-26806.977315,nan,nan,0.349,0.794,-0.437,nan,nan
-26806.99675,nan,nan,0.349,0.774,-0.478,nan,nan
-26807.016185,nan,nan,0.325,0.734,-0.482,nan,nan
-26807.035619,nan,nan,0.306,0.694,-0.502,nan,nan
-26807.055054,nan,nan,0.302,0.677,-0.498,nan,nan
-26807.074488,nan,nan,0.187,0.73,-0.453,nan,nan
-26807.093923,nan,nan,0.278,0.673,-0.47,nan,nan
-26807.113357,nan,nan,0.306,0.714,-0.433,nan,nan
-26807.132792,nan,nan,0.357,0.766,-0.421,nan,nan
-26807.152227,nan,nan,0.393,0.786,-0.482,nan,nan
-26807.171661,nan,nan,0.416,0.754,-0.551,nan,nan
-26807.191096,nan,nan,0.389,0.702,-0.583,nan,nan
-26807.21053,nan,nan,0.408,0.673,-0.526,nan,nan
-26807.229965,nan,nan,0.314,0.766,-0.462,nan,nan
-26807.249399,nan,nan,0.29,0.855,-0.372,nan,nan
-26807.268834,nan,nan,0.321,0.698,-0.364,nan,nan
-26807.288269,nan,nan,0.191,0.524,-0.547,nan,nan
-26807.307703,nan,nan,0.29,0.633,-0.502,nan,nan
-26807.327138,nan,nan,0.357,0.766,-0.482,nan,nan
-26807.346572,nan,nan,0.357,0.77,-0.49,nan,nan
-26807.366007,nan,nan,0.361,0.73,-0.498,nan,nan
-26807.385441,nan,nan,0.377,0.694,-0.522,nan,nan
-26807.404876,nan,nan,0.349,0.77,-0.526,nan,nan
-26807.424311,nan,nan,0.365,0.766,-0.449,nan,nan
-26807.443745,nan,nan,0.302,0.681,-0.466,nan,nan
-26807.46318,nan,nan,0.27,0.673,-0.441,nan,nan
-26807.482614,nan,nan,0.29,0.714,-0.453,nan,nan
-26807.502049,nan,nan,0.318,0.698,-0.498,nan,nan
-26807.521483,nan,nan,0.321,0.673,-0.518,nan,nan
-26807.540918,nan,nan,0.325,0.706,-0.502,nan,nan
-26807.560353,nan,nan,0.337,0.73,-0.453,nan,nan
-26807.579787,nan,nan,0.298,0.75,-0.453,nan,nan
-26807.599222,nan,nan,0.144,0.548,-0.502,nan,nan
-26807.618656,nan,nan,0.333,0.665,-0.498,nan,nan
-26807.638091,nan,nan,0.471,0.754,-0.526,nan,nan
-26807.657525,nan,nan,0.369,0.702,-0.595,nan,nan
-26807.67696,nan,nan,0.31,0.653,-0.526,nan,nan
-26807.696395,nan,nan,0.389,0.786,-0.433,nan,nan
-26807.715829,nan,nan,0.357,0.823,-0.417,nan,nan
-26807.735264,nan,nan,0.306,0.722,-0.47,nan,nan
-26807.754698,nan,nan,0.286,0.621,-0.498,nan,nan
-26807.774133,nan,nan,0.294,0.573,-0.563,nan,nan
-26807.793567,nan,nan,0.27,0.56,-0.579,nan,nan
-26807.813002,nan,nan,0.274,0.633,-0.575,nan,nan
-26807.832437,nan,nan,0.325,0.714,-0.542,nan,nan
-26807.851871,nan,nan,0.318,0.71,-0.551,nan,nan
-26807.871306,nan,nan,0.365,0.665,-0.591,nan,nan
-26807.89074,nan,nan,0.357,0.75,-0.514,nan,nan
-26807.910175,nan,nan,0.385,0.722,-0.441,nan,nan
-26807.929609,nan,nan,0.298,0.706,-0.417,nan,nan
-26807.949044,nan,nan,0.286,0.726,-0.377,nan,nan
-26807.968479,nan,nan,0.25,0.665,-0.466,nan,nan
-26807.987913,nan,nan,0.258,0.617,-0.53,nan,nan
-26808.007348,nan,nan,0.314,0.661,-0.567,nan,nan
-26808.026782,nan,nan,0.357,0.702,-0.563,nan,nan
-26808.046217,nan,nan,0.369,0.71,-0.563,nan,nan
-26808.065651,nan,nan,0.353,0.669,-0.571,nan,nan
-26808.085086,nan,nan,0.333,0.641,-0.567,nan,nan
-26808.104521,nan,nan,0.365,0.694,-0.571,nan,nan
-26808.123955,nan,nan,0.207,0.609,-0.482,nan,nan
-26808.14339,nan,nan,0.219,0.512,-0.514,nan,nan
-26808.162824,nan,nan,0.329,0.556,-0.591,nan,nan
-26808.182259,nan,nan,0.381,0.629,-0.684,nan,nan
-26808.201693,nan,nan,0.404,0.819,-0.664,nan,nan
-26808.221128,nan,nan,0.645,1.016,-0.506,nan,nan
-26808.240562,nan,nan,0.385,0.851,-0.372,nan,nan
-26808.259997,nan,nan,0.176,0.597,-0.47,nan,nan
-26808.279432,nan,nan,0.179,0.504,-0.498,nan,nan
-26808.298866,nan,nan,0.179,0.52,-0.478,nan,nan
-26808.318301,nan,nan,0.203,0.677,-0.413,nan,nan
-26808.337735,nan,nan,0.247,0.81,-0.348,nan,nan
-26808.35717,nan,nan,0.325,0.831,-0.401,nan,nan
-26808.376604,nan,nan,0.377,0.758,-0.559,nan,nan
-26808.396039,nan,nan,0.337,0.665,-0.623,nan,nan
-26808.415474,nan,nan,0.325,0.621,-0.579,nan,nan
-26808.434908,nan,nan,0.286,0.633,-0.563,nan,nan
-26808.454343,nan,nan,0.286,0.669,-0.551,nan,nan
-26808.473777,nan,nan,0.337,0.75,-0.538,nan,nan
-26808.493212,nan,nan,0.393,0.726,-0.547,nan,nan
-26808.512646,nan,nan,0.318,0.685,-0.555,nan,nan
-26808.532081,nan,nan,0.266,0.657,-0.494,nan,nan
-26808.551516,nan,nan,0.262,0.657,-0.474,nan,nan
-26808.57095,nan,nan,0.27,0.722,-0.462,nan,nan
-26808.590385,nan,nan,0.314,0.77,-0.453,nan,nan
-26808.609819,nan,nan,0.318,0.754,-0.494,nan,nan
-26808.629254,nan,nan,0.298,0.718,-0.445,nan,nan
-26808.648688,nan,nan,0.278,0.677,-0.478,nan,nan
-26808.668123,nan,nan,0.302,0.718,-0.482,nan,nan
-26808.687558,nan,nan,0.278,0.77,-0.494,nan,nan
-26808.706992,nan,nan,0.302,0.677,-0.518,nan,nan
-26808.726427,nan,nan,0.282,0.613,-0.559,nan,nan
-26808.745861,nan,nan,0.318,0.617,-0.559,nan,nan
-26808.765296,nan,nan,0.361,0.669,-0.502,nan,nan
-26808.78473,nan,nan,0.318,0.815,-0.534,nan,nan
-26808.804165,nan,nan,0.416,0.762,-0.555,nan,nan
-26808.8236,nan,nan,0.42,0.758,-0.482,nan,nan
-26808.843034,nan,nan,0.306,0.661,-0.462,nan,nan
-26808.862469,nan,nan,0.069,0.831,-0.405,nan,nan
-26808.881903,nan,nan,0.345,0.847,-0.219,nan,nan
-26808.901338,nan,nan,0.31,0.77,-0.437,nan,nan
-26808.920772,nan,nan,0.183,1.379,-0.413,nan,nan
-26808.940207,nan,nan,0.124,0.496,-0.615,nan,nan
-26808.959642,nan,nan,0.116,0.5,-0.765,nan,nan
-26808.979076,nan,nan,0.349,0.685,-0.729,nan,nan
-26808.998511,nan,nan,0.385,0.637,-0.737,nan,nan
-26809.017945,nan,nan,0.369,0.589,-0.708,nan,nan
-26809.03738,nan,nan,0.83,0.758,-0.607,nan,nan
-26809.056814,nan,nan,0.349,0.657,-0.559,nan,nan
-26809.076249,nan,nan,0.306,0.681,-0.506,nan,nan
-26809.095684,nan,nan,0.282,0.706,-0.482,nan,nan
-26809.115118,nan,nan,0.298,0.738,-0.486,nan,nan
-26809.134553,nan,nan,0.29,0.758,-0.441,nan,nan
-26809.153987,nan,nan,0.278,0.774,-0.405,nan,nan
-26809.173422,nan,nan,0.262,0.778,-0.401,nan,nan
-26809.192856,nan,nan,0.254,0.786,-0.385,nan,nan
-26809.212291,nan,nan,0.254,0.782,-0.372,nan,nan
-26809.231726,nan,nan,0.262,0.758,-0.401,nan,nan
-26809.25116,nan,nan,0.27,0.742,-0.449,nan,nan
-26809.270595,nan,nan,0.266,0.738,-0.462,nan,nan
-26809.290029,nan,nan,0.27,0.742,-0.466,nan,nan
-26809.309464,nan,nan,0.282,0.75,-0.47,nan,nan
-26809.328898,nan,nan,0.31,0.762,-0.466,nan,nan
-26809.348333,nan,nan,0.314,0.774,-0.449,nan,nan
-26809.367768,nan,nan,0.294,0.766,-0.474,nan,nan
-26809.387202,nan,nan,0.27,0.734,-0.502,nan,nan
-26809.406637,nan,nan,0.262,0.71,-0.51,nan,nan
-26809.426071,nan,nan,0.278,0.702,-0.518,nan,nan
-26809.445506,nan,nan,0.27,0.71,-0.506,nan,nan
-26809.46494,nan,nan,0.25,0.722,-0.502,nan,nan
-26809.484375,nan,nan,0.258,0.718,-0.498,nan,nan
-26809.50381,nan,nan,0.29,0.726,-0.498,nan,nan
-26809.523244,nan,nan,0.29,0.742,-0.486,nan,nan
-26809.542679,nan,nan,0.278,0.746,-0.49,nan,nan
-26809.562113,nan,nan,0.282,0.734,-0.51,nan,nan
-26809.581548,nan,nan,0.27,0.746,-0.49,nan,nan
-26809.600982,nan,nan,0.254,0.734,-0.47,nan,nan
-26809.620417,nan,nan,0.243,0.722,-0.474,nan,nan
-26809.639852,nan,nan,0.239,0.706,-0.494,nan,nan
-26809.659286,nan,nan,0.195,0.677,-0.494,nan,nan
-26809.678721,nan,nan,0.187,0.677,-0.502,nan,nan
-26809.698155,nan,nan,0.231,0.665,-0.526,nan,nan
-26809.71759,nan,nan,0.274,0.673,-0.559,nan,nan
-26809.737024,nan,nan,0.298,0.665,-0.575,nan,nan
-26809.756459,nan,nan,0.29,0.653,-0.583,nan,nan
-26809.775894,nan,nan,0.274,0.649,-0.587,nan,nan
-26809.795328,nan,nan,0.258,0.637,-0.587,nan,nan
-26809.814763,nan,nan,0.254,0.601,-0.636,nan,nan
-26809.834197,nan,nan,0.219,0.565,-0.66,nan,nan
-26809.853632,nan,nan,0.187,0.556,-0.652,nan,nan
-26809.873066,nan,nan,0.195,0.548,-0.623,nan,nan
-26809.892501,nan,nan,0.199,0.524,-0.575,nan,nan
-26809.911936,nan,nan,0.219,0.5,-0.571,nan,nan
-26809.93137,nan,nan,0.27,0.456,-0.636,nan,nan
-26809.950805,nan,nan,0.286,0.387,-0.68,nan,nan
-26809.970239,nan,nan,0.282,0.242,-0.7,nan,nan
-26809.989674,nan,nan,0.306,0.097,-0.713,nan,nan
-26810.009108,nan,nan,0.282,0.016,-0.676,nan,nan
-26810.028543,nan,nan,0.298,-0.181,-0.757,nan,nan
-26810.047978,nan,nan,0.266,-0.504,-1.275,nan,nan
-26810.067412,nan,nan,0.116,-0.649,-1.291,nan,nan
-26810.086847,nan,nan,-0.03,-0.653,-1.073,nan,nan
-26810.106281,nan,nan,-0.01,-0.609,-0.887,nan,nan
-26810.125716,nan,nan,0.037,-0.484,-0.802,nan,nan
-26810.14515,nan,nan,0.093,-0.484,-0.717,nan,nan
-26810.164585,nan,nan,0.01,-0.548,-0.745,nan,nan
-26810.18402,nan,nan,-0.014,-0.569,-0.713,nan,nan
-26810.203454,nan,nan,0.01,-0.565,-0.672,nan,nan
